date,review,rating,isEdited,userName,title,developerResponse,App_Name
2020-12-06 20:44:51,"I love this app. I have come to depend on the messages which support me during this challenging year. The pandemic has brought out the very best in people and the very worst in them too. When I confront negativity from other or within myself, you quotes give me inspiration to stand strong against the adversity. 
Thank you from the bottom of my heart.",5,False,Pekoegirl,You help during this challenging year.,"{'id': 19863660, 'body': 'Thanks for the awesome review! We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you.\n', 'modified': '2020-12-18T23:49:16Z'}",Motivation Daily quotes
2019-06-09 17:29:32,"I go through my day as a service member in the Marines and seeing these motivational quotes that pop up on my watch or phone just dials me back in to work harder, faster, and spread the motivation to everyone around. Whether at the Gym or at home, the quotes just give me a reminder to remember my purpose and my reason to being a little better than yesterday!

Semper Fidelis,

Staff Sergeant of Marines",5,False,FSablan,Motivation is WHAT WE ALL NEED,,Motivation Daily quotes
2022-10-23 00:06:53,"I love  in my worse moments a quote from this app appears saying the very things my soul and my spirit are in need of. It reminds me no matter the day I'm having , I'm gonna make through and I'm going to be a better and stronger person. Healing from traumas, grief, diappointments and death are no easy task. This app has brightened some of my darkest moments for that I'm THANKFUL.",5,False,Luckyheffanot...,When ur broken,"{'id': 32848774, 'body': 'Thank you so much for taking the time to leave us this amazing review! We appreciate you!', 'modified': '2022-10-28T22:26:01Z'}",Motivation Daily quotes
2022-04-25 04:17:12,Thanks to whoever made this app. It’s only done good for me. And sometimes things happen and a quote pops up with exactly what I need to hear to help me learn from that situation. I’ve been having a tough time with some things so thanks for helping me keep cool and always be the bigger person.,5,False,Natanboy,Helping me be a better person in every way,,Motivation Daily quotes
2022-01-15 12:28:17,"I love this app so much. I’ve been really hard on Myself, and I scroll to read these quotes and I really believe in it and I’ve thought about more positive thoughts the first two days of having the app. If your the kind of person that needs help with anxiety, depression, relationships, setting goals, etc download this app right now!<3",5,False,Lilly taylor76,5/5!,"{'id': 27559783, 'body': 'We are so happy to know that you are enjoying the app. Thank you so much for your feedback!\n', 'modified': '2022-01-20T13:30:07Z'}",Motivation Daily quotes
2021-09-14 15:48:18,"I love this app, it sends me notifications ALL through out the day with positive messages. In one weeks time I have noticed an incredible change in my thoughts from always being the most negative person in the room, to being thrown off by my own positive responses to situations. It is worth every single penny!!",5,False,8295593,Perfect,"{'id': 25144206, 'body': 'We love to see this type of feedback, thank you for taking the time to leave us a review!', 'modified': '2021-09-16T13:43:49Z'}",Motivation Daily quotes
2021-10-05 05:24:24,"All other top reviews must be paid. BEWARE!! 

This app went on a full out blitzkrieg to blow up my phone with their advertisements. All in the while, every ad advertised free quotes, free motivation, etc. 

I finally downloaded the app to see I have 3 days before I need to fork up $20 for some words?! Get out of here. Don’t take me all the way to the finish line only to bend me over and take my money before I cross over.  Instantly deleting. Wouldn’t recommend. Only to people who can afford to pay $20 for someone else’s copyrighted quotes.",1,False,leesieradzky,Wish I could give ZERO stars.,,Motivation Daily quotes
2021-08-25 18:17:44,"This app… is absolutely incredible, brilliant and soul changing. I absolutely love the quotes, they’re so inspiring, motivating & will literally put you back on track whenever you feel like giving up. I can’t thank the developers enough for creating such a simple yet outstanding app, thank you  so much from the bottom of my heart.",5,False,Yaraalhasani,A life saver,"{'id': 24869390, 'body': 'Thank you so much for taking the time to leave us a review and thank you for your kind words, it means a lot!', 'modified': '2021-09-02T11:09:06Z'}",Motivation Daily quotes
2021-08-16 00:44:12,"This is the best quote/motivation app that I’ve ever downloaded. It has such great quotes that I really relate to. AND you can share them with other people and on your socials. When I look at apps to download, I always look at the reviews and there is always such confusing reviews about the apps, but you can trust this review fully.",5,False,Ellecea,My five star review,"{'id': 24575905, 'body': 'Thank you so much for taking the time to leave us a review and thank you for your kind words, it means a lot!\n', 'modified': '2021-08-18T10:24:42Z'}",Motivation Daily quotes
2020-10-15 02:47:19,I’ve only had it for two days but the quotes literally make me rethink life. I’ve been working so hard on things for school and i’m so proud of myself but there’s always some sort of negative energy that brings me down. These quotes really change my whole perspective of the situation and I feel so much better about myself i’m not even joking! No app has ever done that for me!,5,False,nylashaekiomie,LOVE,"{'id': 18560248, 'body': 'We are so happy that you are enjoying the app. Thank you so much for your feedback!\n', 'modified': '2020-10-19T07:32:30Z'}",Motivation Daily quotes
2020-09-21 23:50:59,I love the way this app allows me to schedule my motivational needs and helps me start my day every morning with a positive mindset. I’ve really felt and seen a change in my productivity and positivity not only in work but also in my personal life. I cannot recommend this app enough for those who need that extra push to get thru your day!,5,False,Cr00sh L00sh,Best way to start your day,,Motivation Daily quotes
2020-05-27 04:05:26,This app literally gets me up in the morning. It makes the start of my day so much better. The reminders are very helpful during the day and the quotes definitely gets me thinking about what I want for my future. I definitely recommend this app to people who need daily motivation. It’ll help you get through the toughest and the best times of your life. . . Go download now !,5,False,-N.A.C.,SO INSPIRATIONAL,"{'id': 16105324, 'body': 'Thank you so much for taking the time to leave us this amazing review!\n', 'modified': '2020-06-19T23:20:43Z'}",Motivation Daily quotes
2020-03-12 13:09:29,"Each morning, this app reminds me of how much I am loved by my Heavenly Father. Although I’m still mourning the loss of my mother, I know that it’s okay to smile again. Although I still get choked up, it’s okay to laugh. Although I still get frozen from the pain of this loss, it’s okay to move forward one small step at a time. This app helps me to breathe with one less tissue in hand. Thank you.",5,False,GrannyAngelmarie,Heavenly,"{'id': 14373106, 'body': ""Thank you so much for taking the time and courage to write such a review. It's users like you that make us strive to do better. We are so grateful for your kind words.\n"", 'modified': '2020-04-01T00:47:30Z'}",Motivation Daily quotes
2020-03-29 22:17:24,"I truly do love this app and I tell everyone I know to download it! The reason I gave it 4 stars versus the full 5 is because I don’t like that I have to set it daily to have notifications. I wish there was a way I could set notifications and they would just always come up. And yes while I understand it’s a minor thing to have to do, it’s not something I remember to do, so I don’t even think to look at the app.",4,False,Kmichhhh,Love this App!,"{'id': 14372714, 'body': ""Hi there! We always love to hear our customer's feedback, it helps us get better. Thank you for taking the time to tell us your experience."", 'modified': '2020-04-01T00:08:13Z'}",Motivation Daily quotes
2023-01-24 21:38:23,Life is not smooth always but what a beautiful thing is to have such things around ( this app ). I was alone and no friends with no support. Got through a-lot and this application really helped me to get through tough times with its be quotes and i am really happy to be a user of this app. Whoever made this app.  May god bless you,5,False,Zaki10000,Love this application,"{'id': 34505746, 'body': 'Wow, this review really made our day! Thanks so much for your kind words.', 'modified': '2023-01-26T22:16:02Z'}",Motivation Daily quotes
2023-08-28 23:26:20,I love this app. Great for everyday use and I I’ve how inspirational and motivating it can be. The thing I really dislike is that if I don’t open the app every couple of weeks it stops sending me notifications. I don’t always have the time to open the app and just like to see the little reminders on my screen. Other then that 10/10 recommend this app.,4,False,Shayla R.,Great App!,,Motivation Daily quotes
2022-07-24 22:20:13,"Full time caregiver here for my husband and 3 children under 16 of my own, the world feels very crazy at times. This app sends me a reminder as many times as I need a day  that it’s just the world and it is possible to stay centered and not let it all affect myself and my mental state/health! Huge thank you to the creators of this app!",5,False,Aradons2,Has helped me so much.,"{'id': 31280974, 'body': 'Thanks for the great review! It means so much to us. We appreciate you!\n', 'modified': '2022-08-04T13:34:08Z'}",Motivation Daily quotes
2019-01-11 13:05:50,"I was at a very stagnant point in my life and that I needed a whole RESTART. I changed my everyday routine, invested my time in obtaining personal growth knowledge! With this car it brought me to here. I wanted not only to live my life in a more positive spectrum, but to physically see it. These quotes give me stability to proceed my day with the outmost fierce attitude. Thank you for helping me take the world by it’s balls, once day at a time.",5,False,ValeIS300,A new me,"{'id': 6846361, 'body': ""We're really happy to hear that. So glad that our app inspires you. Thank you!"", 'modified': '2019-01-15T12:52:30Z'}",Motivation Daily quotes
2020-10-06 21:00:04,"I used to live by this app. Opened it everyday. Got notifications. I would send motivational stuff to friends, and they ended up downloading the app too. But now, everything is locked. There isn’t any free videos at all!! I don’t mind paying for any subscription, but this is a little ridiculous. I can google quotes anywhere. And there a million apps for those too. But Motivation was unique. The videos and voice overs were awesome. Not worth my time now. I found something new. 
Sometimes app creates lose sight of why they created the app in the first place. That’s a shame. 
*deleted*",1,False,Gena BoBena,Not worth it anymore,,Motivation Daily quotes
2020-09-05 15:37:55,"The app does what it says it will do and does it well. However, there are critical features missing. Specifically, the ability to sync your collections, favorites, and custom quotes between devices is missing. Also missing are iCloud backups. If you delete the app and reinstall, all collections, favorites, and custom quotes are gone. The support team says these features are on the “roadmap,” but other features are higher priority right now. Very disappointing.",3,False,tbell72584,Missing crucial features,,Motivation Daily quotes
2019-10-09 19:37:00,"So I set my time up from the time I wake up to the time I go to lunch and I have it on two motivational  speeches. This morning when I want to check I didn‘t get anything so I was like ""ok maybe not right now.“ so I checked at lunch and STILL haven‘t gotten anything so I waited a little bit and after lunch I STILL have NOT gotten anything! What is up with that is it a one time thing like I don‘t even know why I haven‘t gotten a notification yet today!",4,False,2862Gunny,Bruh,,Motivation Daily quotes
2023-04-12 18:06:51,"God bless the team that made this app. May your endeavors to help others’ happiness, motivation, and success be plentiful and fruitful. I hope this is motivation for you all. I hope this lights a fire in your stomachs and that you all know that what you’re doing IS making a difference! Keep it up! 💪🏾👍🏾💯",5,False,cool1too,Thank you. No seriously. THANK YOU,"{'id': 36204423, 'body': 'Thanks so much for your amazing review. We really appreciate it!', 'modified': '2023-04-27T12:01:19Z'}",Motivation Daily quotes
2021-09-19 07:19:49,"It will scare you how accurately timed and how perfect the quotes are, that come at the perfect time right when you need to feed your brain positivity. I was at my lowest of the week and was reminded of my favorite quote. 
And this is for anyone who is dealing with hardships. “In the end, everything will be okay. If it’s not okay, then it’s not the end.” Much love , stay safe y’all",5,False,woody4777,Intense resonance!!,"{'id': 25212163, 'body': 'Thanks for taking out time to rate us. It really helps us to keep going.', 'modified': '2021-09-20T15:59:35Z'}",Motivation Daily quotes
2022-02-16 04:56:34,"Quotes customization is good on phones but they recently got rid of customizing the widget that feeds to your Apple Watch complication. Really was digging this app before as it was continuous feeding of my categorized quotes. 

Now I may have Bruce lee quotes in my phone but then look down at my watch and see Marilyn Monroe quotes lol. Especially disappointing as a premium customer, I hope they fix this soon by adding the feature or those looking for a bit more personalizing will have to look for better alternatives.",2,False,detanimulli,Decent app,,Motivation Daily quotes
2021-02-10 21:33:59,"This app is PERFECTLY AWESOME!! This app isn’t like all those cheesy annoying and useless motivational apps. You choose how often you want a notification or “quote “ and select as many of their topics or areas or situations you may be currently dealing with; and they have TONS. 

It’s very simple, very resourceful, very relatable, very user friendly and you cab always switch the topics up!!",5,False,Bmertens,Such great and relatable quotes,"{'id': 21072557, 'body': 'We are so grateful for your kind words. Thanks for sharing your review with us!\n', 'modified': '2021-02-15T17:47:41Z'}",Motivation Daily quotes
2020-12-21 21:32:39,"I was getting yelled at by my mom because she thinks I was under doing the cleaning. And I a notification from this app saying, It’s ok, you did your best. I was so relieved. It’s almost like they are watching me. This app is the best and I am going to download it on every phone or device I have. This app has the best advice and sayings, thank you",5,False,Jade Newsbery,it always says the right thing at the right time,"{'id': 20172968, 'body': 'Thanks for leaving us such a wonderful review. We are thrilled that you are enjoying the app!', 'modified': '2021-01-04T19:27:11Z'}",Motivation Daily quotes
2020-11-22 01:23:39,I love this because it is loving and I get reminders every daft and they make me not want to kill myself and make me love myself because I am fat and I don’t like it people bully me because of it and so I really like this app and I just go it and I already love it so please get this game and stop worrying and be happy and love yourself and don’t be like me and hate yourself like me just be happy and keep smiling,5,False,raeleanna,Love self-esteem,,Motivation Daily quotes
2020-10-09 20:17:19,"I’ll admit that I was skeptical about the app at first as I am with any app, but this one has so far, truly helped and inspired me to make everyday better. I suffer from anxiety and depression so most all days can be tough just to get out of bed at times. This app has helped me out a great bit with both of my depression and anxiety.",5,False,Ashbee1626,Awesome app for true motivational quotes,,Motivation Daily quotes
2019-10-12 06:31:17,To be honest I thought this app was going to be kind of stupid. I saw an ad for it and thought it was just going to be some dumb app with uninspired quotes. But I wrong. The quotes are well written. The game is cute and inspirational. As someone who has struggled with mental illness this game just made me feel a little bit better and that’s all I can really ask.,5,False,Serpent dragon 🐉,So Much better than I thought it would be.,,Motivation Daily quotes
2023-03-09 22:21:53,"The app Motivation has gave me so much belief in myself, that it just feels like I have gained enough power to trust myself and believe in myself, and put my soul forward and it has really help me with my mental health
Overall, this is a great app to help you make life improvements believe in yourself and put yourself forward always",5,False,madison212002,Motivations,"{'id': 35424022, 'body': 'Wow, thanks for the great review! It means so much to us. We appreciate you!\n', 'modified': '2023-03-16T13:44:36Z'}",Motivation Daily quotes
2022-02-08 14:05:56,I’ve only had this on my phone for a day and already and it’s been well worth getting it! Love the quick motivation to take on each day and not just try and get through it but to try to make the best of it because we only get to live this today once🙂,5,False,EmileeHopps14,Love this app so much!,"{'id': 27973965, 'body': 'We love to see this type of feedback, thank you for taking the time to leave us a review!\n', 'modified': '2022-02-10T17:24:41Z'}",Motivation Daily quotes
2021-11-25 21:53:41,"Wow. I can’t even begin to say how much this app helped me. When I first heard of it I was hesitant, and didn’t think it would provide much but I was so wrong. It’s so comforting to me and every quote has resonated deeply and gotten me through some serious anxiety just in the past week. Please do yourself a favour and download!!",5,False,strangeoddities345,Please install this app,"{'id': 26631763, 'body': 'This review made our day! Thank you so much for sharing your experience with us.\n', 'modified': '2021-12-03T19:05:09Z'}",Motivation Daily quotes
2021-12-02 18:50:32,"They are both made by the same developer and seem to have the same content with slight different UIs. However, they each have their own subscription.

I actually bothered to subscribe to ""I am"" but now I have come across this app and would like to see what it has to offer. I am definitely not paying another subscription fee for the same content :/",3,False,lp.s,"Is this fundamentally different from the ""I am"" app?",,Motivation Daily quotes
2021-04-06 23:18:56,"This app is great!! It gives you so many different perspectives on how to motivate yourself and stay positive. There's also many different subjects to choose from if you don't really need motivation. It can also help you deal with mental illness, inspiration, stress, social anxiety and more. I highly recommend it for individuals that don't have a lot of support in your life.",5,False,QuellaLeann31,Motivation,"{'id': 22143144, 'body': ""That's great to hear! Thank your for your review!\n"", 'modified': '2021-04-09T08:00:12Z'}",Motivation Daily quotes
2020-01-24 03:34:35,Normally notifications can get on my nerves. But random pop ups of a inspirational quotes are so helpful and these always seem to pop up when I could use a lil nudge to keep truckin’. If you love Pinterest quotes and all that then this is definitely for you. “Someday it will all make sense” thanks phone.. one day it will. I’m making a joke but I’m serious at the same time.,5,False,JuPFraz,Surprised,,Motivation Daily quotes
2020-01-15 18:10:42,"I recently started a new job, I’m engaged and planning a wedding, family life is crazy, I’m hard on myself quite frequently and that’s always hard to pull myself out of. This app seems to deliver just the right motivation at just the right times. The quotes are inspiring and I love receiving them every day. Great way for me to motivate myself. Love this app!!",5,False,Boythatisonehugewalicorn,Perfect motivation at perfect times,,Motivation Daily quotes
2023-10-25 23:52:48,"I look forward to these EVERY. SINGLE. DAY!!!! These give me so much inspiration and honestly, they are SPOT ON to what I need throughout the day. Just all around very happy with it!!! I haven’t even tried the premium yet!!! I, one thousand percent, time and time again, would recommend!!  

Thanks for making my day brighter!!! ❤️",5,False,Justindnester1,This App though!! ❤️,,Motivation Daily quotes
2019-06-14 21:47:56,"I love this app. My friend showed it to me. I just wish that there was more categories for people who didn’t get premium. I understand that’s how you generally make the money of this app since it’s free, but I think for people who don’t want to spend money monthly, should have more options! Other than that, it’s okay! 😊 (By the way, I don’t want to spend my money on it because I think it’s a waste)",4,False,Sulejmanovic,Love it! Suggestion though:,,Motivation Daily quotes
2019-04-09 03:09:03,"I love this apps it gives me all the quotes and things to make my day better but, I want to unlock sad quotes because sometimes I feel sad I feel even sader when you have to pay for just quotes you can look up so please make people who don’t wanna waste their money for more features pay money! I really wanna stop this cycle of apps and games have ing you to buy things you don’t need and leaves you out of the rest of the things. So please take this in consideration -11 year old Anivea",2,False,A Pple uSer,I love it but needs more things for non Premium buyers,,Motivation Daily quotes
2023-01-08 21:46:17,"I originally downloaded this after hearing about it from a friend, and now I adore this app. It’s extremely positive and having notifications throughout the day brings me so much joy. It’s the little things in life that matter, and this app is one of those little things I enjoy having in my life. :)",5,False,Soft Sweet Girl🦋,Wonderful App,"{'id': 34388703, 'body': 'That’s so great to hear! Thank you for taking the time to give us such amazing feedback. \n', 'modified': '2023-01-19T21:59:24Z'}",Motivation Daily quotes
2020-04-18 00:37:08,"Hi, I was scrolling through the App Store and saw this app, I was like.. “Wow. This is actually doesn’t look too bad, I could use this!” And when I download the app. First thing I get is THIS. “Do you want to get premium?” Really? I understand you have free features and all but... I think your app would be better off without Premium. :/",5,False,Dashy and Delilah,It’s cool and all but..,,Motivation Daily quotes
2022-02-04 03:16:12,"I’m most likely GOING to delete this app because every single time I click the notifications it gives me, an add immediately pops up and it’s so so aggravating. Like come on now I didn’t come to look at ads all the time, I came here to read affirmations. This app is getting me stressed out, and It’s doing the opposite of what it’s supposed to do. And the adds are literally so unnecessarily long!? I love the app “I am” way better than this one, that one doesn’t have stressful adds on it.",2,False,Jasmine....!!!,Annoyed,,Motivation Daily quotes
2021-08-16 17:23:32,"LOVE this app. I’ve added it as a widget so I can see my curated quotes each time I open my phone. I think an impactful addition to the experience would be a feature that lets you easily click on the quote’s author’s name that takes you to their bio or website. This feature would give context to quotes, giving them even more significance.",4,False,Chuck:^*,Please add link to quoted authors!!,"{'id': 24576015, 'body': 'Hi there! Thank you for your feedback. We already have this function available in android, we will try to add it soon in apple too.\n', 'modified': '2021-08-18T10:29:59Z'}",Motivation Daily quotes
2021-04-03 19:06:02,"Purchased a year of this app and it was great for a few weeks.  Now the widgets won’t update and one is just black.  I’ve tried reinstalling the app, changing themes, everything I can think of.  I’m extremely disappointed because the updating widgets were my favorite part of the app because I would see a new quote nearly every time I opened my phone.  Now it’s been stuck on the same one for 3 days and the other is just a black screen.  Total waste of money!",2,False,kfillips,Loved this app until it stopped working,"{'id': 22143178, 'body': 'Hi there! Sorry about that. We just released an update that should fix this issue. Please try updating it from the App Store. Thank you for letting us know!', 'modified': '2021-04-09T08:02:04Z'}",Motivation Daily quotes
2020-03-09 02:04:11,"I’m not normally one to rate an app, but this one came to me when I was in a very sensitive place and I’d loved it ever since. It’s nice because you can set the time you want these “motivations” to come to you and how often, plus if you get the upgrades version (which is totally worth the money IMO) you can set the types of motivations you want! Highly recommend this app.",5,False,Faviola C,Love it,,Motivation Daily quotes
2019-04-27 14:22:44,"This app is fantastic, however the option to have notifications for this app, does not show up in my settings on my phone and it’s severely frustrating. This app used to work as a scheduled notification. But now it doesn’t work. I will totally five star if this problem is fixed",5,False,Jazzman102737,Notifications not possible,"{'id': 8417160, 'body': 'Hi there, \nThere’s a bug on iOS that makes the notification option not appear in the phones settings. You can fix it by uninstalling the app and reinstalling it.\nI hope this helps, but please let us know if you have any questions at monkeytaps@gmail.com', 'modified': '2019-04-29T01:12:18Z'}",Motivation Daily quotes
2019-04-22 19:46:50,"This is the best motivational app that I've ever tried. There are infinite quotes and on top of that, you get up to 5 reminders for free everyday with a quote. There are tons of categories to choose from and you can customize the theme, don't, and background of all the quotes. BTW everything I said above is in the free version which is still a lot compared to other apps.",5,False,spam_vedi,Amazing App!!!!,,Motivation Daily quotes
2022-12-09 16:04:04,"I pay for this app. I see the quotes on my lock screen and take them as they come. You have to open the app to keep getting reminders which is Annoying.  I pay for it, it should continue to come without constantly having to open the app to say I still use it.",4,False,Rdatg16,Have to open it to keep notifications,"{'id': 33750395, 'body': ""Hi there! Unfortunately, Apple's iOS only allows for an app to send 60 notifications, then it requires the app to be opened, and developers don't have a way of getting around that."", 'modified': '2022-12-15T21:09:11Z'}",Motivation Daily quotes
2023-09-18 03:46:56,"There seems to be a subscription for everything, and now including reading quotes on an app. That’s ridiculous. I used to love this app because it was nice and simple and offered motivational quotes, and now it forces you to pay $ each month just to see *specific* quotes or else you’ll get bombarded by ads. It’s disgusting. Remove the subscription model for this quote app; just because every other business forces us to pay for the simplest things, doesn’t mean you have to, too.",1,False,Cloudy2525,We have to pay money to read quotes now,,Motivation Daily quotes
2023-07-10 10:59:09,"I downloaded this for motivation not to talk me off a ledge. Every quote on here is depressing, they all assume you are struggling and not doing well. I set my preferences but it still shows nearly all relationship type things which I do not want or need. The quotes all contain things in past tense like “you aren’t failing, you’re progressing slowly” like what??? I’m looking for positivity and motivation not that! Instead it should be something like “Even slow progression is progression, keep moving forward!”.",1,False,Weeks247,"Brings more sad than joy, preferences do not work",,Motivation Daily quotes
2022-11-27 17:25:24,This app is so amazing. I read a quote at the start of the day and one on at the end of the day. It brightens my day when I read one and totally recommend this app. I have been feeling a little down lately but this brought me back up. There are a few adds but doesn’t bother me at all. ❤️❤️❤️,5,False,gnhfrbhhrf,Love this,"{'id': 33639898, 'body': 'That’s so great to hear! Thank you for taking the time to give us such amazing feedback. \n', 'modified': '2022-12-10T00:01:45Z'}",Motivation Daily quotes
2022-04-09 09:30:12,I’ve had this app for over a year and still love it. Motivation quotes are visible right from my iPhone screen by using the widget app. I pay for it every year. It’s visually clean and user friendly. Not a lot a options to confuse you but enough to customize the quote to your liking and aesthetic.,5,False,RedVick,Bought It,,Motivation Daily quotes
2022-03-31 09:28:04,"Every since I’ve downloaded this app I’ve pass many quotes to family, friends, co-workers & people that has cross my path. Showing them you are not alone somewhere in this world another person is going through the same or similar situations. Keep faith and never let go",5,False,Ms. Addielove,Pass it on,,Motivation Daily quotes
2022-01-03 04:51:11,"Thanks so much to the creators of this app, it help me so much with my anxiety and not only that but it help me achieve and get over stupidity things, I had in my heart, I would recommend it to anyone who don’t have or do have a grow up that would give them, real life advices. Thanks so much again 🙏",5,False,-EVEQ-,"On god, this is a life changing app","{'id': 27354988, 'body': 'Thanks for taking out time to rate us. It really helps us to keep going and delivering the best :)\n', 'modified': '2022-01-10T17:52:14Z'}",Motivation Daily quotes
2022-01-17 11:26:00,"I was beyond STOKED when I saw the ad for this app on IG. I thought, wow! This is really awesome and will help me push through to achieve my goals and become my happiest, best self. So imagine my shock, disappointment, and down right disgust when I found out this app comes, not only at a cost (fail) but, also that it’s a recurring cost. Something such as this should be absolutely free, especially in today’s world. The fact that this is an annual cost is what made me walk away altogether. I pity whomever was behind the decision. Just wrong in every way.",1,False,TootieMayARNP,Motivation At A Hefty Cost,,Motivation Daily quotes
2021-11-28 19:32:37,"I absolutely love this app. Not only do I look forward to getting my quotes on a daily basis ( especially waking up to that kind of positivity) but this app lets you customize the widget for your Home Screen, the quote background and the font. And let’s be honest everyone loves to customize stuff to make it your own :)",5,False,t.marie89,Best Motivational App,,Motivation Daily quotes
2022-01-02 14:04:40,"Almost all of these “quotes” are written in poor English and seem like they were taken off the Tumblr page of a teenager from 2011. There is nothing motivational or encouraging about any of these fake-deep one-liners. And why on Earth would an app offer categories and then ignore them completely? ALL of my quotes were about relationships and “toxic people” - I asked for quotes about reaching goals and working out.

Instead of spending $20 a year on this garbage app, please just make a Pinterest quote board and get your angst-ridden grammatical errors for free.",1,False,Arghhhhghhh,Simply awful,,Motivation Daily quotes
2021-10-23 12:00:42,"I love this app. It seems to read my mind at times because the perfect quote pops up just when I need a boost or acknowledgment.  I pay for very few apps but this is worth it.  
Thanks to the team that pulls all the quotes and background themes together.",5,True,Katenyt,Not only the way I start every day but reminders throughout the day,"{'id': 20938608, 'body': ""Thank you for your suggestions, we noted them and we'll see if we can add them in future updates!"", 'modified': '2021-02-08T22:27:05Z'}",Motivation Daily quotes
2021-02-23 22:17:48,I love this app and let me tell you why. So I normally have my days where I feel like everything is at it’s worse or even the tiniest thought in my head because I overthink a lot and i have many doubts But then out of nowhere I receive a quote on my phone and it helps me. Funny thing is the right quote comes at the right time and I love how it all falls in place.,5,False,jane scaffer,How?!,,Motivation Daily quotes
2020-12-19 18:09:00,This app has been very helpful with having motivation (during these times especially). I really appreciate that the categories that help with mental health are part of the free non-premium app. Many other motivation and meditation apps will make you pay for those. It shows that this team actually cares about their users’ wellbeing.,5,False,Unnamed Rater,Great App and Team!,"{'id': 20173064, 'body': 'We are so grateful for your kind words. Thanks for sharing your review with us and the community!\n', 'modified': '2021-01-04T19:33:24Z'}",Motivation Daily quotes
2020-11-03 20:19:59,"I have been using this app for a while now and it is very life changing, now I feel more confident of myself than I was before, whenever I don’t feel like doing anything or whenever I am really sad I take a few minutes to go to this app, when I am done, I feel motivated. This is the best app ever!",5,False,Lalkidu,Best app ever created,"{'id': 19027194, 'body': 'We are so happy that you are enjoying the app. Thank you so much for your feedback!\n', 'modified': '2020-11-10T22:02:37Z'}",Motivation Daily quotes
2020-02-22 06:31:36,"I came here to tell all the people that are doubting in downloading this app, let me say this is the best app , I have ever downloaded , seriously it has helped me a lot, I feel like I get one of these when I’m feeling most vulnerable, their quotes are amazing , and even if you don’t pay you still get an amazing experience out of this , I definitely recommend!",5,False,Mili sanchez,Best of best!!,"{'id': 13723977, 'body': 'Thank you so much for taking the time to write this awesome review!', 'modified': '2020-02-26T22:15:09Z'}",Motivation Daily quotes
2020-03-03 02:41:15,This is an amazing app. I love all the quotes and it’s very affective. There is only one thing that I suggest. I think you should be able to choose the quotes you have favorited also be a choice of what pops up instead of paying for it. I’m not hating on this I just feel people would like it better if they could read the quotes that they have favorited too as well as the general ones.,4,False,Awesome!!!!!'nnn,Awesome app just one thing.....,"{'id': 13840551, 'body': ""Hi there,\nthank you for your review! We'll consider allowing favorites as a reminder category. Please contact us at hello@motivation.app if you have any more feedback - we're always trying to improve!"", 'modified': '2020-03-03T23:20:25Z'}",Motivation Daily quotes
2019-12-05 06:15:32,This app is really truly amazing. Sometimes you just need to hear (or in this case read) something positive. Sometimes it reflects something I’m going through ave it really truly helps. I’m glad I came across this app. I think this could honestly help people who may be depressed or thinking of suicide. Maybe even add a “you matter” category into the app,5,False,Momo ❤️,Wonderful,,Motivation Daily quotes
2019-04-22 11:54:28,"I enjoy waking up to these amazing quotes. They get me fired up each morning and I can’t wait to forward them on to my colleagues. Being able to set these quotes to pop up during the times of the day when I feel I need them most have helped me maintain my focus and push thru to my goals. 

Thank you.",5,False,Crazycat1121,Great way to start and sustain the day,"{'id': 8343819, 'body': ""Thank you for your review! We're glad you're enjoying it."", 'modified': '2019-04-24T07:25:43Z'}",Motivation Daily quotes
2019-07-16 13:37:38,"I like this. It helps me a lot with stress. But. I need uplifting quotes. I think you should have daily quotes. And that you don’t have to pay 💰 for things that aren’t considered “general”. 
Everything is considered “general” since general means everything. I need some of them that are blocked. So, I might find a different app that lets me do this stuff since this app clearly isn’t helping one ☝️ bit. Hopefully you understand and will take my suggestions. You might start losing a lot of people having this app if they read this. Thanks!!!",2,False,TiaTrimbur,It’s ok...,,Motivation Daily quotes
2019-01-03 04:41:54,It is so easy to let bad things and situations drain your soul and having these motivations pop up throughout the day helps to bring me back to A better mind set. I work at a University and am planning to use various mediums to create artwork with the sayings that I feel would hit home for many of the students and hand them on the walls in my office.,5,False,sibrena3,Love this app!,,Motivation Daily quotes
2023-10-15 21:20:38,"My personalized motivations that pop up really keep me going, especially through my hard days when I just need a little bit of encouragement here comes my motivation! I especially enjoy the ones that have my name in it. Thank you for everything.",5,False,TamsHorn,Keeps me going,,Motivation Daily quotes
2023-06-25 22:54:43,This app helps me keep my thoughts positive and speaks more kindly to me than my own mind most times. It seems to always have the right message for just what I’m needing to hear at that moment. It’s helped me a lot and offers amazing affirmations and advice throughout my days & nights.,5,False,de3dskullz,This app can change your life,,Motivation Daily quotes
2023-04-29 04:55:52,"This app is really motivational and inspirational. I’m going through a lot of sad stuff right now, and it has been helping me view the world differently. It also helps my mental health because of how motivational it is. This is definitely one of my favorite apps. If you’re reading this, I totally recommend this!!",5,False,ello peoplez ;>,I love this app!!,"{'id': 36713378, 'body': 'Thanks so much for recommending our app! It means a lot and we really appreciate it!', 'modified': '2023-05-24T17:38:27Z'}",Motivation Daily quotes
